Crop_enc,State_enc,Season_enc,Year_int,Area,Production,Yield
21,28,1,2003,0.06,0.17,2703.0
21,29,0,2003,26.14,96.56,3694.0
21,30,0,2003,1.0,1.65,1653.0
21,31,0,2003,0.15,0.21,1442.0
21,32,0,2003,12.78,28.75,2251.0
21,32,1,2003,1.19,3.48,2918.0
21,34,0,2003,1.83,3.94,2147.0
21,34,1,2003,0.54,1.23,2261.0
21,35,0,2003,59.49,130.12,2187.0
21,35,1,2003,0.03,0.07,2226.0
21,36,0,2003,2.88,5.49,1906.0
21,36,1,2003,0.05,0.2,4000.0
21,37,0,2003,44.67,103.73,2322.0
21,37,1,2003,13.9,42.9,3086.0
21,0,0,2003,392.31,786.19,2004.0
21,0,1,2003,33.62,99.08,2947.0
13,2,0,2003,5.58,16.72,2996.0
13,2,1,2003,1.63,8.05,4939.0
13,3,0,2003,0.38,0.53,1411.0
13,3,1,2003,0.01,0.02,1455.0
13,4,0,2003,0.2,0.14,700.0
13,5,0,2003,2.59,4.38,1691.0
13,5,1,2003,3.57,10.36,2897.0
13,7,0,2003,0.99,1.35,1369.0
13,12,0,2003,4.85,8.32,1717.0
13,13,0,2003,0.17,0.41,2412.0
13,14,0,2003,2.99,7.3,2444.0
13,15,0,2003,3.21,5.33,1658.0
13,16,0,2003,1.81,2.9,1602.0
13,16,1,2003,0.06,0.1,1667.0
13,17,0,2003,5.46,10.66,1954.0
13,17,1,2003,0.73,1.44,1981.0
13,20,0,2003,9.1,18.66,2052.0
13,21,0,2003,3.12,6.71,2151.0
13,21,1,2003,0.57,0.81,1421.0
13,22,0,2003,0.02,0.08,3261.0
13,23,0,2003,0.17,0.26,1533.0
13,24,0,2003,0.1,0.19,1939.0
13,24,1,2003,0.01,0.01,1857.0
13,25,0,2003,0.45,0.8,1780.0
13,26,0,2003,0.53,0.74,1394.0
13,26,1,2003,0.03,0.05,1960.0
13,29,0,2003,1.54,4.59,2981.0
13,30,0,2003,11.11,20.69,1863.0
13,30,1,2003,0.01,0.01,1571.0
13,31,0,2003,0.37,0.57,1556.0
13,32,0,2003,0.89,1.4,1567.0
13,32,1,2003,0.71,1.11,1568.0
13,34,0,2003,0.02,0.02,1000.0
13,35,0,2003,9.47,13.19,1392.0
13,36,0,2003,0.46,0.68,1478.0
13,37,0,2003,0.34,0.72,2105.0
13,37,1,2003,0.21,0.55,2547.0
13,0,0,2003,65.9,127.34,1932.0
13,0,1,2003,7.53,22.5,2987.0
17,2,0,2003,10.9,22.93,2104.0
17,2,1,2003,5.45,12.05,2211.0
17,3,0,2003,0.6,0.74,1241.0
17,3,1,2003,0.01,0.02,1455.0
17,4,0,2003,0.28,0.18,643.0
17,5,0,2003,2.8,4.54,1619.0
17,5,1,2003,3.79,10.6,2797.0
17,7,0,2003,3.62,2.09,577.0
17,7,1,2003,0.04,0.04,977.0
17,8,0,2003,0.02,0.03,1227.0
17,10,0,2003,0.05,0.09,1840.0
17,11,0,2003,0.01,0.01,2000.0
17,12,0,2003,15.45,22.32,1444.0
17,12,1,2003,2.21,4.03,1825.0
17,13,0,2003,7.44,10.73,1442.0
17,13,1,2003,0.27,0.73,2704.0
17,14,0,2003,3.12,7.41,2376.0
17,14,1,2003,0.24,0.31,1292.0
17,15,0,2003,3.43,5.45,1587.0
17,15,1,2003,0.14,0.08,590.0
17,16,0,2003,2.27,3.2,1410.0
17,16,1,2003,0.19,0.22,1158.0
17,17,0,2003,21.06,26.4,1254.0
17,17,1,2003,15.96,7.07,443.0
17,18,0,2003,0.06,0.04,678.0
17,20,0,2003,23.05,32.26,1399.0
17,20,1,2003,0.88,1.27,1451.0
17,21,0,2003,34.55,38.91,1126.0
17,21,1,2003,29.12,8.59,295.0
17,22,0,2003,0.02,0.08,3261.0
17,23,0,2003,0.2,0.28,1434.0
17,24,0,2003,0.1,0.19,1939.0
17,24,1,2003,0.01,0.01,1857.0
17,25,0,2003,0.58,0.98,1692.0
17,25,1,2003,0.06,0.1,1667.0
17,26,0,2003,1.64,1.38,839.0
17,26,1,2003,0.03,0.05,1857.0
17,29,0,2003,1.65,4.68,2842.0
17,29,1,2003,0.23,0.77,3348.0
17,30,0,2003,77.26,92.65,1199.0
17,30,1,2003,1.83,4.1,2246.0
17,31,0,2003,0.43,0.62,1452.0
17,31,1,2003,0.01,0.02,1250.0
17,32,0,2003,7.23,7.87,1088.0
17,32,1,2003,2.07,1.96,946.0
17,34,0,2003,0.02,0.02,1000.0
17,35,0,2003,21.66,27.75,1281.0
17,35,1,2003,2.21,4.85,2198.0
17,36,0,2003,2.67,3.47,1300.0
17,36,1,2003,0.32,0.34,1063.0
17,37,0,2003,0.53,0.91,1718.0
17,37,1,2003,0.25,0.59,2392.0
17,0,0,2003,242.71,318.22,1311.0
17,0,1,2003,65.31,57.8,885.0
3,1,0,2003,0.11,0.31,2880.0
3,2,0,2003,31.99,81.35,2543.0
3,2,1,2003,14.23,43.23,3038.0
3,3,0,2003,1.79,2.29,1278.0
3,3,1,2003,0.05,0.08,1491.0
3,4,0,2003,22.38,33.25,1486.0
3,4,1,2003,3.89,6.46,1661.0
3,5,0,2003,37.41,57.32,1532.0
3,5,1,2003,25.73,49.18,1912.0
3,7,0,2003,41.91,57.76,1378.0
3,7,1,2003,1.11,1.13,1022.0
3,8,0,2003,0.16,0.25,1592.0
3,8,1,2003,0.01,0.01,2000.0
3,9,0,2003,0.02,0.04,2167.0
3,10,0,2003,0.12,0.2,1765.0
3,10,1,2003,0.29,1.02,3519.0
3,11,0,2003,0.53,1.72,3219.0
3,12,0,2003,21.97,34.25,1559.0
3,12,1,2003,10.04,25.24,2513.0
3,13,0,2003,17.59,38.63,2196.0
3,13,1,2003,23.42,91.87,3923.0
3,14,0,2003,3.93,8.61,2191.0
3,14,1,2003,3.85,5.29,1374.0
3,15,0,2003,6.03,10.49,1739.0
3,15,1,2003,2.69,4.68,1741.0
3,16,0,2003,15.9,26.3,1654.0
3,16,1,2003,0.94,1.4,1489.0
3,17,0,2003,30.5,47.4,1554.0
3,17,1,2003,19.58,12.53,640.0
3,18,0,2003,2.56,4.91,1916.0
3,18,1,2003,0.37,0.83,2237.0
3,20,0,2003,40.24,49.77,1237.0
3,20,1,2003,41.79,74.92,1793.0
3,21,0,2003,49.55,66.6,1344.0
3,21,1,2003,36.07,17.03,472.0
3,22,0,2003,1.6,3.89,2428.0
3,23,0,2003,1.22,1.99,1631.0
3,23,1,2003,0.08,0.32,3774.0
3,24,0,2003,0.69,1.33,1925.0
3,24,1,2003,0.01,0.02,2100.0
3,25,0,2003,2.13,3.46,1625.0
3,25,1,2003,0.16,0.3,1875.0
3,26,0,2003,44.12,63.36,1436.0
3,26,1,2003,2.61,5.48,2096.0
3,28,0,2003,0.19,0.51,2644.0
3,28,1,2003,0.06,0.17,2703.0
3,29,0,2003,27.79,101.24,3643.0
3,29,1,2003,34.67,145.66,4201.0
3,30,0,2003,78.26,94.3,1205.0
3,30,1,2003,22.86,62.86,2750.0
3,31,0,2003,0.58,0.84,1450.0
3,31,1,2003,0.07,0.1,1391.0
3,32,0,2003,20.01,36.62,1830.0
3,32,1,2003,3.26,5.44,1666.0
3,34,0,2003,1.86,3.96,2134.0
3,34,1,2003,0.56,1.28,2304.0
3,35,0,2003,81.15,157.87,1945.0
3,35,1,2003,93.74,260.59,2780.0
3,36,0,2003,5.55,8.96,1614.0
3,36,1,2003,4.34,7.99,1841.0
3,37,0,2003,45.2,104.64,2315.0
3,37,1,2003,18.4,53.34,2898.0
3,0,0,2003,635.01,1104.41,1739.0
3,0,1,2003,364.87,878.44,2408.0
18,2,0,2003,0.31,0.09,290.0
18,2,1,2003,0.92,0.43,467.0
18,3,0,2003,0.03,0.03,1034.0
18,3,1,2003,0.03,0.04,1176.0
18,4,1,2003,0.36,0.21,583.0
18,5,0,2003,0.27,0.18,656.0
18,5,1,2003,1.6,1.47,920.0
18,7,0,2003,0.68,0.22,323.0
18,7,1,2003,4.91,2.89,588.0
18,8,1,2003,0.03,0.02,846.0
18,9,1,2003,0.01,0.01,846.0
18,11,1,2003,0.09,0.09,957.0
18,12,0,2003,0.67,0.37,553.0
18,13,0,2003,0.15,0.02,98.0
18,13,1,2003,0.01,0.01,1100.0
18,14,0,2003,0.13,0.04,267.0
18,14,1,2003,0.04,0.02,500.0
18,15,0,2003,0.09,0.05,540.0
18,15,1,2003,0.02,0.01,650.0
18,16,0,2003,0.49,0.18,360.0
18,16,1,2003,0.34,0.22,643.0
18,17,0,2003,2.3,0.76,332.0
18,17,1,2003,1.9,0.42,221.0
18,18,1,2003,0.06,0.05,836.0
18,20,0,2003,1.25,0.43,344.0
18,20,1,2003,2.56,1.37,533.0
18,21,0,2003,1.64,0.42,256.0
18,21,1,2003,1.0,0.39,390.0
18,22,0,2003,0.06,0.03,508.0
18,23,0,2003,0.01,0.01,769.0
18,23,1,2003,0.02,0.02,762.0
18,24,0,2003,0.02,0.02,957.0
18,24,1,2003,0.03,0.02,808.0
18,25,0,2003,0.11,0.14,1264.0
18,25,1,2003,0.14,0.1,711.0
18,26,0,2003,1.15,0.4,346.0
18,26,1,2003,0.41,0.23,548.0
18,29,1,2003,0.04,0.04,1103.0
18,30,0,2003,16.1,8.57,532.0
18,30,1,2003,0.2,0.31,1571.0
18,31,1,2003,0.03,0.04,1241.0
18,32,0,2003,0.85,0.19,221.0
18,32,1,2003,0.89,0.21,236.0
18,34,0,2003,0.02,0.01,667.0
18,34,1,2003,0.02,0.02,682.0
18,35,1,2003,3.7,5.13,1384.0
18,36,1,2003,0.04,0.04,1079.0
18,37,1,2003,0.54,0.6,1101.0
18,0,0,2003,26.36,12.15,461.0
18,0,1,2003,19.95,14.39,721.0
33,2,0,2003,11.26,5.38,478.0
33,2,1,2003,10.59,7.01,662.0
33,3,0,2003,0.03,0.03,1000.0
33,3,1,2003,0.03,0.04,1176.0
33,4,0,2003,0.07,0.05,714.0
33,4,1,2003,1.08,0.59,546.0
33,5,0,2003,0.99,0.88,893.0
33,5,1,2003,5.93,4.75,801.0
33,7,0,2003,2.36,0.87,369.0
33,7,1,2003,7.19,4.94,686.0
33,8,0,2003,0.03,0.03,875.0
33,8,1,2003,0.03,0.02,821.0
33,9,1,2003,0.01,0.01,846.0
33,11,1,2003,0.09,0.09,957.0
33,12,0,2003,6.78,4.88,719.0
33,12,1,2003,1.55,1.35,872.0
33,13,0,2003,0.69,0.37,537.0
33,13,1,2003,1.3,1.06,815.0
33,14,0,2003,0.24,0.06,247.0
33,14,1,2003,0.05,0.03,600.0
33,15,0,2003,0.25,0.12,466.0
33,15,1,2003,0.03,0.02,640.0
33,16,0,2003,2.1,0.99,471.0
33,16,1,2003,0.56,0.36,643.0
33,17,0,2003,11.56,3.48,301.0
33,17,1,2003,7.19,2.21,308.0
33,18,1,2003,0.06,0.05,836.0
33,20,0,2003,10.53,5.24,497.0
33,20,1,2003,35.32,29.64,839.0
33,21,0,2003,25.21,14.87,590.0
33,21,1,2003,9.25,4.73,511.0
33,22,0,2003,0.06,0.03,508.0
33,23,0,2003,0.02,0.02,762.0
33,23,1,2003,0.03,0.02,731.0
33,24,0,2003,0.03,0.02,923.0
33,24,1,2003,0.03,0.02,808.0
33,25,0,2003,0.19,0.22,1184.0
33,25,1,2003,0.15,0.12,773.0
33,26,0,2003,5.17,2.0,387.0
33,26,1,2003,1.98,0.73,368.0
33,28,1,2003,0.03,0.01,346.0
33,29,0,2003,0.34,0.27,797.0
33,29,1,2003,0.14,0.12,889.0
33,30,0,2003,26.98,15.11,560.0
33,30,1,2003,11.63,7.67,659.0
33,31,1,2003,0.07,0.06,955.0
33,32,0,2003,2.17,0.83,380.0
33,32,1,2003,3.2,1.18,370.0
33,34,0,2003,0.05,0.03,617.0
33,34,1,2003,0.04,0.02,622.0
33,35,0,2003,8.93,5.35,599.0
33,35,1,2003,18.06,18.66,1033.0
33,36,0,2003,0.23,0.16,696.0
33,36,1,2003,0.19,0.13,684.0
33,37,0,2003,0.56,0.35,630.0
33,37,1,2003,1.96,1.76,901.0
33,0,0,2003,116.83,61.65,528.0
33,0,1,2003,117.75,87.41,742.0
31,1,0,2003,0.11,0.31,2880.0
31,2,0,2003,43.25,86.73,2005.0
31,2,1,2003,24.82,50.24,2024.0
31,3,0,2003,1.82,2.32,1273.0
31,3,1,2003,0.09,0.12,1368.0
31,4,0,2003,22.45,33.3,1483.0
31,4,1,2003,4.97,7.05,1419.0
31,5,0,2003,38.4,58.2,1516.0
31,5,1,2003,31.65,53.93,1704.0
31,7,0,2003,44.26,58.63,1325.0
31,7,1,2003,8.3,6.07,731.0
31,8,0,2003,0.19,0.28,1471.0
31,8,1,2003,0.03,0.03,1000.0
31,9,0,2003,0.02,0.04,2167.0
31,9,1,2003,0.01,0.01,846.0
31,10,0,2003,0.12,0.21,1817.0
31,10,1,2003,0.29,1.03,3514.0
31,11,0,2003,0.54,1.72,3195.0
31,11,1,2003,0.09,0.09,957.0
31,12,0,2003,28.75,39.13,1361.0
31,12,1,2003,11.59,26.59,2294.0
31,13,0,2003,18.28,39.0,2134.0
31,13,1,2003,24.72,92.93,3759.0
31,14,0,2003,4.17,8.67,2078.0
31,14,1,2003,3.9,5.32,1364.0
31,15,0,2003,6.28,10.6,1688.0
31,15,1,2003,2.71,4.69,1731.0
31,16,0,2003,18.0,27.29,1516.0
31,16,1,2003,1.5,1.76,1173.0
31,17,0,2003,42.05,50.88,1210.0
31,17,1,2003,26.76,14.74,551.0
31,18,0,2003,2.57,4.91,1914.0
31,18,1,2003,0.43,0.88,2056.0
31,20,0,2003,50.77,55.01,1083.0
31,20,1,2003,77.11,104.56,1356.0
31,21,0,2003,74.76,81.47,1090.0
31,21,1,2003,45.32,21.76,480.0
31,22,0,2003,1.66,3.92,2355.0
31,23,0,2003,1.24,2.0,1616.0
31,23,1,2003,0.11,0.34,3055.0
31,24,0,2003,0.72,1.35,1888.0
31,24,1,2003,0.04,0.04,1167.0
31,25,0,2003,2.32,3.68,1590.0
31,25,1,2003,0.31,0.42,1342.0
31,26,0,2003,49.29,65.36,1326.0
31,26,1,2003,4.6,6.21,1351.0
31,28,0,2003,0.19,0.51,2644.0
31,28,1,2003,0.09,0.18,2022.0
31,29,0,2003,28.13,101.51,3609.0
31,29,1,2003,34.81,145.78,4188.0
31,30,0,2003,105.23,109.41,1040.0
31,30,1,2003,34.49,70.53,2045.0
31,31,0,2003,0.58,0.84,1447.0
31,31,1,2003,0.14,0.16,1176.0
31,32,0,2003,22.18,37.45,1688.0
31,32,1,2003,6.46,6.62,1024.0
31,34,0,2003,1.9,3.99,2096.0
31,34,1,2003,0.59,1.3,2199.0
31,35,0,2003,90.08,163.22,1812.0
31,35,1,2003,111.8,279.25,2498.0
31,36,0,2003,5.78,9.12,1578.0
31,36,1,2003,4.53,8.12,1792.0
31,37,0,2003,45.76,105.0,2295.0
31,37,1,2003,20.36,55.1,2706.0
31,0,0,2003,751.84,1166.05,1551.0
31,0,1,2003,482.62,965.84,2001.0
28,2,0,2003,2.09,150.7,72105.0
28,3,0,2003,0.01,0.15,21714.0
28,4,0,2003,0.25,9.81,39240.0
28,5,0,2003,1.04,42.86,41370.0
28,7,0,2003,0.05,0.13,2608.0
28,11,0,2003,0.01,0.58,48000.0
28,12,0,2003,1.76,126.69,71820.0
28,13,0,2003,1.6,92.8,58000.0
28,14,0,2003,0.03,0.5,16667.0
28,16,0,2003,0.04,1.36,34000.0
28,17,0,2003,2.43,160.15,65826.0
28,18,0,2003,0.04,2.91,83143.0
28,20,0,2003,0.43,18.74,43273.0
28,21,0,2003,4.43,256.68,57941.0
28,25,0,2003,0.03,1.3,43333.0
28,26,0,2003,0.15,8.58,58774.0
28,28,0,2003,0.02,1.48,86882.0
28,29,0,2003,1.23,66.2,53821.0
28,30,0,2003,0.06,3.09,53345.0
28,32,0,2003,1.92,176.56,91910.0
28,34,0,2003,0.01,0.48,43182.0
28,35,0,2003,20.3,1127.54,55541.0
28,36,0,2003,1.28,76.51,59773.0
28,37,0,2003,0.17,12.53,74118.0
28,0,0,2003,39.38,2338.62,59380.0
36,2,1,2003,0.12,0.07,583.0
36,3,1,2003,0.04,0.06,1500.0
36,4,1,2003,0.7,0.73,1043.0
36,5,1,2003,20.77,36.89,1776.0
36,7,1,2003,1.06,1.09,1024.0
36,8,1,2003,0.01,0.01,2000.0
36,10,1,2003,0.29,1.02,3515.0
36,12,1,2003,7.6,20.37,2681.0
36,13,1,2003,23.15,91.14,3937.0
36,14,1,2003,3.61,4.98,1380.0
36,15,1,2003,2.55,4.59,1804.0
36,16,1,2003,0.75,1.18,1573.0
36,17,1,2003,2.32,0.96,415.0
36,20,1,2003,40.91,73.65,1800.0
36,21,1,2003,6.65,7.78,1170.0
36,23,1,2003,0.01,0.02,1667.0
36,25,1,2003,0.1,0.2,2000.0
36,26,1,2003,0.05,0.08,1471.0
36,29,1,2003,34.44,144.89,4207.0
36,30,1,2003,21.03,58.76,2794.0
36,31,1,2003,0.06,0.08,1421.0
36,34,1,2003,0.01,0.05,4250.0
36,35,1,2003,91.5,255.67,2794.0
36,36,1,2003,3.97,7.45,1877.0
36,37,1,2003,4.26,9.86,2315.0
36,0,1,2003,265.95,721.56,2713.0
8,2,0,2003,2.75,3.49,1269.0
8,2,1,2003,3.73,3.93,1054.0
8,5,0,2003,0.02,0.02,1000.0
8,7,0,2003,0.08,0.08,1000.0
8,10,0,2003,0.03,0.04,1577.0
8,12,0,2003,1.22,1.36,1113.0
8,12,1,2003,0.51,0.38,747.0
8,13,0,2003,1.01,0.26,257.0
8,16,0,2003,0.01,0.02,2000.0
8,17,0,2003,2.47,2.4,972.0
8,17,1,2003,14.51,5.41,373.0
8,18,0,2003,0.02,0.01,524.0
8,20,0,2003,7.83,9.5,1213.0
8,20,1,2003,0.03,0.04,1235.0
8,21,0,2003,15.86,21.11,1331.0
8,21,1,2003,28.54,7.77,272.0
8,25,0,2003,0.03,0.05,1667.0
8,26,0,2003,0.11,0.06,577.0
8,30,0,2003,7.39,5.27,714.0
8,32,0,2003,2.65,1.61,607.0
8,32,1,2003,1.36,0.85,623.0
8,35,0,2003,3.13,3.14,1004.0
8,37,0,2003,0.01,0.01,462.0
8,0,0,2003,44.63,48.44,1085.0
8,0,1,2003,48.68,18.38,377.0
0,2,0,2003,1.29,1.41,1093.0
0,2,1,2003,0.09,0.07,778.0
0,5,0,2003,0.02,0.02,1000.0
0,10,0,2003,0.02,0.05,2000.0
0,12,0,2003,9.01,12.34,1370.0
0,12,1,2003,1.71,3.66,2144.0
0,13,0,2003,6.26,10.06,1607.0
0,15,0,2003,0.17,0.1,595.0
0,16,0,2003,0.01,0.03,3000.0
0,17,0,2003,3.18,1.91,600.0
0,20,0,2003,2.02,2.84,1403.0
0,21,0,2003,13.25,8.96,676.0
0,25,0,2003,0.03,0.05,1667.0
0,26,0,2003,0.03,0.02,515.0
0,29,0,2003,0.08,0.08,1000.0
0,30,0,2003,58.58,66.57,1136.0
0,32,0,2003,1.59,1.72,1085.0
0,35,0,2003,8.78,11.2,1276.0
0,0,0,2003,104.32,117.36,1125.0
0,0,1,2003,1.8,3.73,2073.0
19,2,0,2003,0.78,1.01,1295.0
19,5,0,2003,0.15,0.1,684.0
19,7,0,2003,0.11,0.03,292.0
19,8,0,2003,0.02,0.02,1400.0
19,12,0,2003,0.21,0.24,1148.0
19,14,0,2003,0.03,0.04,1333.0
19,16,0,2003,0.19,0.14,737.0
19,17,0,2003,9.26,11.04,1191.0
19,17,1,2003,0.72,0.22,299.0
19,18,0,2003,0.02,0.01,800.0
19,21,0,2003,1.47,1.7,1156.0
19,26,0,2003,0.7,0.44,631.0
19,31,0,2003,0.04,0.04,857.0
19,32,0,2003,1.45,2.71,1866.0
19,35,0,2003,0.01,0.01,1429.0
19,36,0,2003,1.36,1.74,1279.0
19,37,0,2003,0.14,0.16,1147.0
19,0,0,2003,15.94,19.44,1219.0
19,0,1,2003,0.72,0.22,302.0
26,2,0,2003,0.5,0.3,600.0
26,3,0,2003,0.22,0.21,955.0
26,4,0,2003,0.08,0.04,500.0
26,5,0,2003,0.03,0.02,767.0
26,7,0,2003,2.45,0.63,257.0
26,12,0,2003,0.17,0.06,345.0
26,14,0,2003,0.1,0.07,700.0
26,15,0,2003,0.05,0.02,365.0
26,16,0,2003,0.25,0.11,440.0
26,17,0,2003,0.68,0.39,569.0
26,18,0,2003,0.02,0.02,739.0
26,20,0,2003,4.1,1.26,307.0
26,21,0,2003,0.85,0.43,506.0
26,23,0,2003,0.03,0.02,815.0
26,25,0,2003,0.07,0.08,1143.0
26,26,0,2003,0.27,0.12,432.0
26,29,0,2003,0.03,0.01,370.0
26,30,0,2003,0.18,0.11,603.0
26,31,0,2003,0.02,0.02,800.0
26,32,0,2003,0.65,0.43,657.0
26,35,0,2003,0.28,0.22,794.0
26,36,0,2003,0.85,1.05,1235.0
26,37,0,2003,0.04,0.03,789.0
26,0,0,2003,11.91,5.64,473.0
25,2,0,2003,5.32,6.21,1167.0
25,2,1,2003,3.82,4.0,1047.0
25,3,0,2003,0.22,0.21,955.0
25,4,0,2003,0.08,0.04,500.0
25,5,0,2003,0.21,0.16,742.0
25,7,0,2003,2.63,0.74,280.0
25,8,0,2003,0.02,0.03,1227.0
25,10,0,2003,0.05,0.09,1776.0
25,12,0,2003,10.61,14.0,1320.0
25,12,1,2003,2.21,4.03,1825.0
25,13,0,2003,7.27,10.32,1420.0
25,14,0,2003,0.13,0.11,842.0
25,15,0,2003,0.22,0.12,541.0
25,16,0,2003,0.46,0.3,652.0
25,17,0,2003,15.6,15.74,1009.0
25,17,1,2003,15.23,5.63,369.0
25,18,0,2003,0.06,0.04,678.0
25,20,0,2003,13.96,13.6,974.0
25,20,1,2003,0.03,0.04,1235.0
25,21,0,2003,31.43,32.2,1024.0
25,21,1,2003,28.54,7.77,272.0
25,23,0,2003,0.03,0.02,815.0
25,25,0,2003,0.13,0.18,1385.0
25,26,0,2003,1.11,0.64,575.0
25,29,0,2003,0.11,0.09,841.0
25,30,0,2003,66.15,71.96,1088.0
25,31,0,2003,0.06,0.05,839.0
25,32,0,2003,6.34,6.47,1020.0
25,32,1,2003,1.36,0.85,623.0
25,35,0,2003,12.19,14.57,1195.0
25,36,0,2003,2.21,2.79,1262.0
25,37,0,2003,0.19,0.19,1021.0
25,0,0,2003,176.81,190.88,1080.0
25,0,1,2003,51.2,22.33,436.0
34,2,0,2003,5.21,2.18,418.0
34,4,0,2003,0.07,0.05,714.0
34,5,0,2003,0.39,0.48,1237.0
34,7,0,2003,0.52,0.32,602.0
34,8,0,2003,0.02,0.01,875.0
34,12,0,2003,2.97,2.58,870.0
34,13,0,2003,0.26,0.31,1202.0
34,16,0,2003,0.74,0.44,595.0
34,17,0,2003,5.32,2.0,375.0
34,20,0,2003,3.15,2.56,811.0
34,21,0,2003,10.56,6.95,658.0
34,23,0,2003,0.01,0.01,750.0
34,25,0,2003,0.08,0.08,1067.0
34,26,0,2003,1.37,0.96,700.0
34,29,0,2003,0.1,0.09,928.0
34,30,0,2003,0.2,0.16,815.0
34,32,0,2003,0.45,0.28,611.0
34,34,0,2003,0.01,0.01,643.0
34,35,0,2003,3.69,4.06,1101.0
34,36,0,2003,0.01,0.01,1000.0
34,37,0,2003,0.03,0.03,1000.0
34,0,0,2003,35.16,23.56,670.0
5,2,1,2003,4.22,4.57,1083.0
5,4,1,2003,0.02,0.01,500.0
5,5,1,2003,0.8,0.79,979.0
5,7,1,2003,2.05,1.97,964.0
5,12,1,2003,1.5,1.32,884.0
5,13,1,2003,1.23,1.0,813.0
5,14,1,2003,0.01,0.01,1000.0
5,17,1,2003,5.1,1.71,336.0
5,20,1,2003,27.91,25.85,926.0
5,21,1,2003,7.95,4.21,530.0
5,25,1,2003,0.02,0.02,1333.0
5,26,1,2003,0.29,0.18,619.0
5,29,1,2003,0.06,0.05,900.0
5,30,1,2003,11.18,7.07,633.0
5,32,1,2003,0.07,0.04,652.0
5,35,1,2003,7.61,7.87,1035.0
5,36,1,2003,0.01,0.01,1000.0
5,37,1,2003,0.47,0.48,1026.0
5,0,1,2003,70.48,57.18,811.0
35,2,0,2003,0.95,0.67,705.0
35,2,1,2003,3.43,1.33,388.0
35,4,1,2003,0.4,0.21,525.0
35,5,0,2003,0.24,0.18,744.0
35,7,0,2003,1.16,0.34,290.0
35,7,1,2003,0.06,0.01,250.0
35,8,0,2003,0.02,0.01,875.0
35,12,0,2003,1.08,0.71,663.0
35,14,0,2003,0.11,0.02,229.0
35,15,0,2003,0.15,0.06,418.0
35,16,0,2003,0.74,0.32,436.0
35,17,0,2003,1.29,0.33,252.0
35,17,1,2003,0.11,0.06,526.0
35,20,0,2003,6.13,2.25,367.0
35,20,1,2003,0.06,0.02,400.0
35,21,0,2003,6.01,3.59,597.0
35,21,1,2003,0.11,0.06,545.0
35,26,0,2003,1.32,0.36,269.0
35,26,1,2003,0.04,0.01,333.0
35,29,0,2003,0.05,0.02,423.0
35,30,0,2003,2.4,1.25,523.0
35,31,1,2003,0.04,0.03,737.0
35,32,0,2003,0.51,0.21,409.0
35,32,1,2003,1.35,0.55,409.0
35,34,0,2003,0.01,0.01,538.0
35,35,0,2003,4.98,1.2,242.0
35,35,1,2003,0.59,0.3,509.0
35,36,0,2003,0.22,0.15,682.0
35,37,0,2003,0.51,0.31,609.0
35,37,1,2003,0.15,0.11,735.0
35,0,0,2003,27.89,12.0,430.0
35,0,1,2003,6.35,2.71,426.0
15,2,0,2003,4.79,2.44,509.0
15,2,1,2003,2.02,0.68,337.0
15,4,1,2003,0.08,0.04,500.0
15,5,0,2003,0.08,0.04,500.0
15,5,1,2003,1.81,0.89,490.0
15,12,0,2003,2.07,1.21,586.0
15,12,1,2003,0.05,0.03,510.0
15,13,0,2003,0.25,0.04,159.0
15,15,0,2003,0.02,0.01,500.0
15,16,0,2003,0.13,0.05,392.0
15,17,0,2003,2.64,0.4,149.0
15,17,1,2003,0.08,0.03,298.0
15,21,0,2003,7.0,3.91,558.0
15,21,1,2003,0.11,0.04,364.0
15,26,0,2003,1.33,0.29,216.0
15,26,1,2003,1.25,0.31,252.0
15,29,0,2003,0.19,0.16,836.0
15,30,0,2003,8.29,5.14,620.0
15,32,0,2003,0.37,0.16,425.0
15,32,1,2003,0.89,0.38,424.0
15,35,0,2003,0.26,0.08,315.0
15,35,1,2003,0.59,0.31,528.0
15,37,1,2003,0.1,0.04,427.0
15,0,0,2003,27.43,13.93,508.0
15,0,1,2003,7.0,2.75,393.0
6,2,0,2003,12.59,6.07,482.0
6,2,1,2003,2.35,3.79,1613.0
6,7,0,2003,0.36,0.4,1107.0
6,11,1,2003,0.03,0.05,1767.0
6,12,0,2003,19.13,43.37,2267.0
6,12,1,2003,0.91,1.41,1556.0
6,13,0,2003,0.02,0.01,733.0
6,17,0,2003,6.78,2.95,435.0
6,17,1,2003,1.4,1.39,996.0
6,18,0,2003,0.03,0.02,741.0
6,20,0,2003,2.18,2.52,1159.0
6,21,0,2003,3.24,3.55,1096.0
6,21,1,2003,0.55,0.82,1491.0
6,25,0,2003,0.02,0.03,1500.0
6,26,0,2003,0.31,0.27,865.0
6,26,1,2003,0.46,0.66,1438.0
6,28,0,2003,0.01,0.03,1923.0
6,29,0,2003,0.04,0.04,909.0
6,30,0,2003,2.12,3.32,1566.0
6,32,0,2003,4.14,5.38,1298.0
6,32,1,2003,1.77,3.8,2145.0
6,34,0,2003,0.01,0.01,1000.0
6,35,0,2003,0.93,0.59,637.0
6,36,0,2003,0.03,0.02,667.0
6,37,0,2003,0.02,0.02,1000.0
6,37,1,2003,0.44,0.74,1678.0
6,0,0,2003,51.96,68.6,1320.0
6,0,1,2003,7.91,12.67,1602.0
2,2,0,2003,2.91,1.32,454.0
